,State,County,Killed,Injured,AvgKilled,AvgInjured,Population,Houses,LandArea,PopDensity,HousingPrice,NumIncidents,NumCities
al-barbour,al,barbour,6.0,14.0,0.3,0.7,18438.0,7573.0,84.53999999999998,218.097941802697,88328.08409365772,20,6
ms-amite,ms,amite,1.0,1.0,0.3333333333333333,0.3333333333333333,2006.0,961.0,6.0,334.3333333333333,90051.55592601244,3,3
nc-cumberland,nc,cumberland,136.0,242.0,0.327710843373494,0.5831325301204819,229676.0,98772.0,181.42999999999867,1265.920740781578,115288.82040653421,415,7
il-pulaski,il,pulaski,0.0,0.0,,,499.0,260.0,1.8100000000000007,275.6906077348065,87664.0,0,1
wa-graysharbor,wa,graysharbor,3.0,3.0,0.25,0.25,46732.0,24419.0,79.08999999999997,590.8711594386144,157266.88154897784,12,15
nd-benson,nd,benson,1.0,0.0,1.0,0.0,809.0,519.0,1.34,603.7313432835821,45858.731642046674,1,2
ok-woods,ok,woods,0.0,0.0,,,6268.0,3368.0,4.25,1474.8235294117646,60050.81426026468,0,4
tn-haywood,tn,haywood,6.0,25.0,0.15,0.625,10744.0,4770.0,10.710000000000003,1003.1746031746029,81333.01479675029,40,2
il-tazewell,il,tazewell,8.0,7.0,0.27586206896551724,0.2413793103448276,86689.0,36849.0,49.249999999999986,1760.1827411167517,123723.91671581929,29,16
oh-portage,oh,portage,12.0,9.0,0.3870967741935484,0.2903225806451613,87666.0,36651.0,73.50000000000003,1192.7346938775506,170445.55433424667,31,12
tn-hamilton,tn,hamilton,122.0,546.0,0.17062937062937064,0.7636363636363637,246101.0,115357.0,237.0699999999991,1038.0942337706201,159945.9444770986,715,13
la-lafayette,la,lafayette,75.0,137.0,0.2862595419847328,0.5229007633587787,154781.0,67424.0,98.06999999999974,1578.2706230243746,171749.63621805012,262,6
ga-houston,ga,houston,22.0,43.0,0.23404255319148937,0.4574468085106383,87575.0,38302.0,65.19000000000003,1343.3808866390546,116705.65303691397,94,3
oh-pickaway,oh,pickaway,6.0,0.0,0.75,0.0,23862.0,10319.0,19.459999999999997,1226.207605344296,135439.29505706733,8,10
hi-kauai,hi,kauai,6.0,2.0,0.46153846153846156,0.15384615384615385,34332.0,15095.0,31.11999999999999,1103.2133676092549,613890.0648501533,13,9
va-wythe,va,wythe,0.0,5.0,0.0,0.5555555555555556,10807.0,5477.0,24.05000000000002,449.355509355509,127667.7508840308,9,4
id-elmore,id,elmore,5.0,3.0,0.625,0.375,15525.0,6933.0,7.989999999999998,1943.0538172715899,158809.90705498992,8,2
nd-hettinger,nd,hettinger,0.0,0.0,,,600.0,319.0,0.4899999999999996,1224.4897959183684,252078.85714285716,0,1
mo-wayne,mo,wayne,1.0,3.0,0.3333333333333333,1.0,3019.0,1521.0,3.570000000000001,845.6582633053218,89377.9554762346,3,4
ne-burt,ne,burt,2.0,0.0,1.0,0.0,4511.0,2288.0,4.1099999999999985,1097.5669099756694,92137.2820750678,2,5
ia-washington,ia,washington,1.0,1.0,0.25,0.25,13752.0,6359.0,12.53,1097.5259377494015,139977.70749476072,4,9
la-sainthelena,la,sainthelena,7.0,1.0,1.1666666666666667,0.16666666666666666,718.0,301.0,2.519999999999999,284.920634920635,106314.28571428572,6,1
nj-bergen,nj,bergen,29.0,20.0,0.14646464646464646,0.10101010101010101,773563.9,302667.2,216.222,3577.63733570127,488147.5113799923,198,62
pa-fulton,pa,fulton,0.0,1.0,0.0,1.0,1220.0,632.0,0.3599999999999998,3388.8888888888905,125981.85714285714,1,1
mo-hickory,mo,hickory,0.0,0.0,0.0,0.0,1695.0,949.0,3.9199999999999995,432.39795918367355,70977.03645373508,1,5
il-greene,il,greene,1.0,0.0,1.0,0.0,8721.0,4187.0,8.819999999999999,988.7755102040818,64011.76099491625,1,7
ok-caddo,ok,caddo,10.0,2.0,0.7142857142857143,0.14285714285714285,17898.0,7347.0,17.999999999999993,994.3333333333337,64875.7622853143,14,13
wi-door,wi,door,1.0,2.0,0.14285714285714285,0.2857142857142857,9620.0,8013.0,112.44499999999994,85.55293699141808,194131.9203921179,7,8
nm-socorro,nm,socorro,1.0,3.0,0.25,0.75,10985.0,5031.0,24.279999999999983,452.4299835255357,121066.40345368918,4,6
wv-wayne,wv,wayne,25.0,101.0,0.12626262626262627,0.51010101010101,57704.0,29396.0,24.799999999999944,2326.7741935483923,82578.4059641861,198,8
al-coosa,al,coosa,2.0,0.0,0.5,0.0,2451.0,1202.0,19.020000000000003,128.86435331230282,78585.08042717919,4,4
sc-jasper,sc,jasper,25.0,28.0,0.38461538461538464,0.4307692307692308,6988.0,2416.0,89.60999999999997,77.98236803928135,149694.2634267264,65,2
ny-schoharie,ny,schoharie,0.0,0.0,0.0,0.0,6209.5,2548.5,18.914999999999978,328.2844303462864,139622.52797363795,4,2
ky-metcalfe,ky,metcalfe,5.0,1.0,1.0,0.2,1902.0,957.0,5.400000000000003,352.222222222222,75227.185976585,5,2
md-somerset,md,somerset,3.0,3.0,0.3333333333333333,0.3333333333333333,6487.0,3379.0,6.320000000000001,1026.4240506329113,105828.80509871899,9,3
ny-ulster,ny,ulster,17.0,39.0,0.10240963855421686,0.23493975903614459,86618.0,39063.0,222.69000000000008,388.96223449638495,215370.2867414101,166,24
nj-salem,nj,salem,4.0,15.0,0.12903225806451613,0.4838709677419355,45258.0,19147.0,76.04999999999998,595.1084812623276,146146.93202973713,31,8
ky-muhlenberg,ky,muhlenberg,4.0,4.0,0.3333333333333333,0.3333333333333333,12937.0,5512.0,16.83,768.6868686868688,78762.06203163412,12,8
mo-wright,mo,wright,0.0,0.0,,,7363.0,3518.0,8.139999999999997,904.5454545454548,99635.7787646042,0,4
la-terrebonne,la,terrebonne,29.0,45.0,0.26851851851851855,0.4166666666666667,54658.0,21912.0,70.97999999999998,770.0479008171319,165498.92970475522,108,7
wv-taylor,wv,taylor,4.0,2.0,0.5714285714285714,0.2857142857142857,5476.0,2651.0,3.969999999999997,1379.34508816121,71003.71499259834,7,2
ok-kay,ok,kay,1.0,2.0,0.2,0.4,38756.0,18158.0,34.53000000000001,1122.386330726904,59175.936669281655,5,8
va-salem,va,salem,42.0,159.0,0.1794871794871795,0.6794871794871795,121834.0,58285.0,57.00000000000009,2137.4385964912244,160758.00505862755,234,2
ia-clay,ia,clay,1.0,1.0,0.16666666666666666,0.16666666666666666,13367.0,6464.0,15.039999999999996,888.7632978723407,118805.14337492423,6,10
oh-allen,oh,allen,11.0,22.0,0.3333333333333333,0.6666666666666666,61349.5,26146.5,32.56999999999997,1883.6198956094581,89151.30051013744,33,11
fl-jefferson,fl,jefferson,2.0,0.0,1.0,0.0,2684.0,1300.0,6.309999999999999,425.3565768621237,151111.6199843014,2,2
va-rockingham,va,rockingham,1.0,5.0,0.16666666666666666,0.8333333333333334,19214.0,8158.0,12.570000000000002,1528.5600636435956,192498.90542629996,6,7
in-lake,in,lake,265.0,476.0,0.33544303797468356,0.6025316455696202,409290.0,175257.0,225.14000000000004,1817.935506795771,120130.25524550796,790,16
mn-blueearth,mn,blueearth,0.0,0.0,0.0,0.0,9984.0,4192.0,9.409999999999998,1060.998937300744,192770.20695396475,1,10
ky-bell,ky,bell,4.0,1.0,0.5,0.125,1732.0,767.0,1.6500000000000006,1049.6969696969693,39685.92,8,1
ny-genesee,ny,genesee,0.0,1.0,0.0,0.3333333333333333,709.0,333.0,1.0,709.0,142700.5918367347,3,1
tx-wood,tx,wood,5.0,2.0,0.625,0.25,12531.0,5698.0,19.439999999999998,644.5987654320988,135779.98635396597,8,7
ca-marin,ca,marin,15.0,11.0,0.5172413793103449,0.3793103448275862,196628.0,88319.0,90.45000000000005,2173.8861249308998,1204064.0975584288,29,20
ga-schley,ga,schley,0.0,0.0,,,1812.0,877.0,3.1599999999999984,573.4177215189876,95827.8163265306,0,1
ca-sutter,ca,sutter,9.0,5.0,0.42857142857142855,0.23809523809523808,78023.0,27902.0,19.725000000000016,3955.5386565272465,274968.73785479495,21,3
ia-butler,ia,butler,1.0,0.0,1.0,0.0,9279.0,4297.0,13.400000000000004,692.4626865671639,122832.61985343359,1,10
ny-wayne,ny,wayne,0.0,3.0,0.0,0.6,12670.0,5999.0,9.989999999999997,1268.2682682682687,100637.30686039511,5,4
ca-alpine,ca,alpine,0.0,0.0,,,368.0,951.0,10.89,33.79247015610652,454715.2546621172,0,2
tn-putnam,tn,putnam,11.0,9.0,0.5,0.4090909090909091,38145.0,17051.0,42.790000000000006,891.4465996728206,153055.79137433023,22,4
tn-pickett,tn,pickett,0.0,0.0,,,803.0,459.0,1.530000000000001,524.8366013071892,117414.16326530614,0,1
oh-athens,oh,athens,3.0,3.0,0.2727272727272727,0.2727272727272727,38965.0,14287.0,23.93999999999999,1627.6106934001677,115330.2228614282,11,14
il-dekalb,il,dekalb,6.0,9.0,0.3,0.45,88731.0,34296.0,43.63999999999997,2033.2493125572882,165718.54212170874,20,12
ar-pulaski,ar,pulaski,223.0,641.0,0.2109744560075686,0.6064333017975402,334316.0,154942.0,252.36999999999813,1324.7057891191603,137381.5225101794,1057,11
mi-tuscola,mi,tuscola,0.0,2.0,0.0,0.5,15825.0,7203.0,19.38000000000001,816.5634674922596,94042.24882489438,4,12
tx-henderson,tx,henderson,12.0,11.0,0.5217391304347826,0.4782608695652174,31906.0,14334.0,68.56,465.37339556592764,136329.43668674168,23,14
va-pulaski,va,pulaski,9.0,3.0,0.9,0.3,12204.0,5799.0,16.559999999999988,736.956521739131,116826.48250050149,10,4
mo-franklin,mo,franklin,12.0,11.0,0.375,0.34375,83578.0,33049.0,117.12000000000003,713.6099726775955,239411.00310956954,32,13
ga-bibb,ga,bibb,84.0,307.0,0.18181818181818182,0.6645021645021645,91351.0,42794.0,55.72000000000024,1639.4651830581408,82937.98484848485,462,1
pa-juniata,pa,juniata,1.0,0.0,0.5,0.0,5192.0,2329.0,5.239999999999998,990.8396946564889,97182.01181202407,2,7
ky-bourbon,ky,bourbon,2.0,8.0,0.3333333333333333,1.3333333333333333,9345.0,4419.0,6.349999999999999,1471.653543307087,121383.2704277909,6,2
wv-doddridge,wv,doddridge,0.0,1.0,0.0,1.0,825.0,452.0,0.3599999999999998,2291.666666666668,62912.142857142855,1,1
tx-panola,tx,panola,5.0,1.0,0.8333333333333334,0.16666666666666666,7937.0,3414.0,13.780000000000008,575.9796806966615,132272.3292916323,6,3
wi-marquette,wi,marquette,0.0,3.0,0.0,1.0,4711.5,2842.333333333333,87.86999999999998,53.618982587913976,111071.67462537966,3,6
nh-coos,nh,coos,8.0,7.0,0.4444444444444444,0.3888888888888889,31528.5,19986.0,1162.6750000000002,27.117208162212137,119731.1126829597,18,21
ky-franklin,ky,franklin,11.0,16.0,0.23404255319148937,0.3404255319148936,25527.0,12938.0,14.320000000000027,1782.611731843572,140353.77464788733,47,1
il-mercer,il,mercer,0.0,0.0,0.0,0.0,8907.0,4085.0,10.739999999999998,829.3296089385476,80202.03226837858,1,10
va-frederick,va,frederick,2.0,3.0,0.2,0.3,28032.0,12707.0,11.620000000000006,2412.392426850257,237851.70216820878,10,2
ca-eldorado,ca,eldorado,10.0,7.0,0.4,0.28,173751.0,74698.0,139.12,1248.928982173663,492641.4468679215,25,10
nc-yadkin,nc,yadkin,1.0,4.0,0.25,1.0,7078.0,3304.0,8.14,869.5331695331695,111483.04581953849,4,4
va-york,va,york,66.0,243.0,0.18696883852691218,0.6883852691218131,137631.0,59692.0,52.039999999999885,2644.7156033820197,163652.99269231714,353,2
oh-gallia,oh,gallia,0.0,1.0,0.0,0.5,5238.0,2562.0,8.069999999999995,649.0706319702606,96185.95104271217,2,5
tx-brewster,tx,brewster,3.0,4.0,1.0,1.3333333333333333,6393.0,3411.0,20.96999999999999,304.86409155937065,174938.25640335292,3,3
ia-cerrogordo,ia,cerrogordo,3.0,4.0,0.13043478260869565,0.17391304347826086,39050.0,19319.0,47.55999999999997,821.0681244743488,115811.71260889054,23,10
oh-ashland,oh,ashland,0.0,3.0,0.0,1.0,25868.0,11342.0,17.629999999999995,1467.271695972774,103617.3458339781,3,8
ia-osceola,ia,osceola,1.0,0.0,0.5,0.0,3916.0,1822.0,4.639999999999999,843.9655172413795,71504.01304912746,2,4
va-essex,va,essex,0.0,1.0,0.0,1.0,2375.0,1131.0,2.5900000000000025,916.9884169884161,185276.0408163265,1,1
la-westbatonrouge,la,westbatonrouge,5.0,8.0,0.29411764705882354,0.47058823529411764,13554.0,5489.0,17.21,787.5653689715282,179647.85894148223,17,4
tn-lewis,tn,lewis,3.0,2.0,0.6,0.4,3757.0,1706.0,5.349999999999997,702.242990654206,93405.83673469388,5,1
ok-bryan,ok,bryan,1.0,4.0,0.08333333333333333,0.3333333333333333,22994.0,10481.0,39.51000000000002,581.9792457605666,85818.33516875045,12,13
id-madison,id,madison,1.0,1.0,0.1,0.1,26998.0,8051.0,11.539999999999996,2339.514731369152,228623.9920073406,10,2
mi-kalamazoo,mi,kalamazoo,38.0,87.0,0.20540540540540542,0.4702702702702703,131201.0,57677.0,66.29999999999987,1978.8989441930657,129444.03048568325,185,9
ny-seneca,ny,seneca,0.0,0.0,,,2073.0,897.0,26.980000000000018,76.83469236471456,105931.34448160535,0,2
mn-wadena,mn,wadena,5.0,0.0,1.25,0.0,9805.0,4830.0,18.57999999999999,527.7179763186224,107427.50436895255,4,7
ky-lawrence,ky,lawrence,5.0,0.0,1.25,0.0,2467.0,1180.0,1.5999999999999996,1541.8750000000005,143231.38775510204,4,1
ok-garfield,ok,garfield,6.0,19.0,0.1,0.31666666666666665,54797.0,24350.0,84.35000000000005,649.6384113811496,81843.14914586149,60,14
tx-howard,tx,howard,7.0,5.0,0.5,0.35714285714285715,28309.0,10110.0,20.600000000000016,1374.2233009708727,111618.92673930565,14,3
tn-grainger,tn,grainger,0.0,3.0,0.0,0.75,5804.0,2610.0,19.469999999999985,298.0996404725221,122865.51515364768,4,3
ok-mccurtain,ok,mccurtain,7.0,3.0,0.7777777777777778,0.3333333333333333,14160.0,6473.0,35.73000000000001,396.30562552476897,60375.89525533062,9,9
mn-goodhue,mn,goodhue,3.0,2.0,0.2727272727272727,0.18181818181818182,31928.0,14368.0,57.08999999999997,559.2573130145388,187903.18301248673,11,11
tx-hutchinson,tx,hutchinson,6.0,6.0,0.5,0.5,17413.0,8226.0,12.499999999999995,1393.0400000000006,64365.401018175326,12,4
tn-smith,tn,smith,0.0,4.0,0.0,2.0,4841.0,2215.0,12.55,385.73705179282865,126481.62137559311,2,3
tx-ochiltree,tx,ochiltree,0.0,1.0,0.0,1.0,8802.0,3428.0,4.610000000000005,1909.3275488069394,119102.67500000002,1,1
wy-bighorn,wy,bighorn,1.0,0.0,1.0,0.0,7478.0,3304.0,15.170000000000002,492.94660514172705,147940.6955144043,1,10
ga-bacon,ga,bacon,1.0,3.0,0.14285714285714285,0.42857142857142855,3466.0,1477.0,5.520000000000002,627.8985507246374,80348.85714285714,7,1
nd-williams,nd,williams,5.0,11.0,0.09090909090909091,0.2,16638.0,7502.0,10.200000000000001,1631.1764705882351,247998.3457502134,55,4
va-appomattox,va,appomattox,3.0,2.0,0.75,0.5,1733.0,849.0,2.200000000000001,787.7272727272723,137848.57142857142,4,1
ms-grenada,ms,grenada,17.0,13.0,0.4358974358974359,0.3333333333333333,13092.0,6016.0,30.009999999999994,436.2545818060647,76018.47692307693,39,1
mn-millelacs,mn,millelacs,4.0,0.0,0.3076923076923077,0.0,10360.0,4953.0,14.690000000000003,705.2416609938732,166482.68231771112,13,8
nh-sullivan,nh,sullivan,1.0,2.0,0.07142857142857142,0.14285714285714285,39124.5,20331.5,462.635,84.5688285581506,194398.85022336408,14,14
pa-beaver,pa,beaver,10.0,30.0,0.21739130434782608,0.6521739130434783,56109.0,28356.0,32.25000000000001,1739.8139534883717,77388.56064899366,46,15
ks-kiowa,ks,kiowa,0.0,0.0,,,701.0,261.0,0.4499999999999996,1557.7777777777792,54687.469387755096,0,1
ny-columbia,ny,columbia,1.0,10.0,0.058823529411764705,0.5882352941176471,16185.0,8231.0,99.34000000000002,162.92530702637404,207110.1946350159,17,7
ne-saline,ne,saline,0.0,0.0,0.0,0.0,11376.0,4437.0,6.499999999999998,1750.1538461538466,110297.05921908993,1,8
nm-colfax,nm,colfax,3.0,2.0,0.6,0.4,10784.0,7771.0,48.449999999999996,222.57997936016514,149349.0296208562,5,7
il-warren,il,warren,1.0,1.0,0.5,0.5,11478.0,4722.0,6.200000000000003,1851.2903225806442,79743.19300884267,2,4
ks-haskell,ks,haskell,0.0,0.0,,,2586.0,1086.0,1.5100000000000011,1712.5827814569523,87412.2602322697,0,2
ia-harrison,ia,harrison,0.0,0.0,0.0,0.0,8481.0,3953.0,10.459999999999997,810.8030592734227,113894.73955198069,2,10
la-catahoula,la,catahoula,0.0,0.0,0.0,0.0,2265.0,988.0,1.9200000000000013,1179.6874999999993,108068.0,1,1
ar-calhoun,ar,calhoun,2.0,1.0,1.0,0.5,1985.0,1041.0,5.539999999999997,358.3032490974731,48906.37158148563,2,3
tx-swisher,tx,swisher,1.0,0.0,1.0,0.0,6360.0,2462.0,5.1800000000000015,1227.7992277992275,54775.41981796781,1,3
id-clearwater,id,clearwater,1.0,0.0,0.3333333333333333,0.0,4216.0,1963.0,3.7199999999999993,1133.3333333333335,151924.78757004585,3,4
nj-monmouth,nj,monmouth,19.0,48.0,0.22093023255813954,0.5581395348837209,266810.0,119762.0,187.37000000000003,1423.9739552756575,484501.63507853675,86,40
oh-shelby,oh,shelby,1.0,2.0,0.08333333333333333,0.16666666666666666,28081.0,12040.0,18.899999999999995,1485.7671957671962,123659.60706352974,12,8
tx-karnes,tx,karnes,0.0,0.0,,,4684.0,1875.0,4.210000000000001,1112.589073634204,103303.24015238095,0,3
tx-trinity,tx,trinity,5.0,2.0,1.0,0.4,3754.0,1817.0,6.369999999999999,589.3249607535323,104342.6578684308,5,2
wi-adams,wi,adams,4.0,1.0,1.0,0.25,3281.0,1748.0,43.38249999999991,75.62957413703698,91993.52764675666,4,4
va-amelia,va,amelia,1.0,0.0,0.3333333333333333,0.0,1099.0,419.0,3.75,293.06666666666666,188152.55102040817,3,1
ar-lonoke,ar,lonoke,5.0,6.0,0.29411764705882354,0.35294117647058826,39517.0,15820.0,44.319999999999986,891.6290613718414,131278.56886282327,17,8
ky-nelson,ky,nelson,7.0,11.0,0.28,0.44,14319.0,6320.0,16.610000000000003,862.0710415412401,138339.16051225123,25,7
ia-cass,ia,cass,0.0,0.0,0.0,0.0,10406.0,5059.0,13.32,781.2312312312312,92917.11259384164,1,8
ca-glenn,ca,glenn,2.0,5.0,0.16666666666666666,0.4166666666666667,15379.0,5681.0,7.579999999999998,2028.8918205804755,199535.35813082635,12,4
tn-hardeman,tn,hardeman,8.0,11.0,0.4,0.55,15138.0,5121.0,30.220000000000002,500.926538716082,105073.4658477776,20,10
ri-kent,ri,kent,0.0,4.0,0.0,0.08695652173913043,166158.0,73701.0,168.53000000000003,985.9253545362842,243168.23551210028,46,5
ar-polk,ar,polk,1.0,0.0,0.5,0.0,7927.0,3858.0,20.39,388.76900441392837,87217.87601167997,2,6
wy-natrona,wy,natrona,11.0,12.0,0.040740740740740744,0.044444444444444446,63610.0,28113.0,35.899999999999906,1771.8662952646287,192173.20539354513,270,5
pa-venango,pa,venango,9.0,9.0,0.4090909090909091,0.4090909090909091,18177.0,8589.5,15.895000000000012,1143.5671594841137,46380.05660090453,22,9
mi-mecosta,mi,mecosta,0.0,2.0,0.0,0.5,12117.0,4328.0,7.570000000000007,1600.6605019815045,110026.2006818439,4,5
ca-tuolumne,ca,tuolumne,0.0,2.0,0.0,0.2857142857142857,16771.0,10175.0,33.940000000000005,494.13671184443126,269448.37392140576,7,8
tx-webb,tx,webb,25.0,43.0,0.15723270440251572,0.27044025157232704,242646.0,70390.0,89.83499999999988,2701.018533978965,151655.1933513799,159,3
tx-williamson,tx,williamson,21.0,17.0,0.2692307692307692,0.21794871794871795,232428.0,89457.0,139.85999999999999,1661.861861861862,285314.3863232176,78,12
in-hamilton,in,hamilton,615.0,1110.0,0.32249606712113266,0.5820660723649712,1000814.0,451773.0,476.8399999999978,2098.8465732740638,152400.18255912373,1907,8
pa-lebanon,pa,lebanon,21.0,26.0,0.20588235294117646,0.2549019607843137,68660.0,29390.5,38.59000000000006,1779.217413837779,130727.43125756322,102,14
ok-pittsburg,ok,pittsburg,9.0,10.0,0.375,0.4166666666666667,27108.0,11868.0,32.91500000000001,823.5758772596078,66693.91550928314,24,12
mi-leelanau,mi,leelanau,1.0,0.0,0.25,0.0,2678.0,2251.0,6.919999999999999,386.99421965317924,368724.5995158614,4,8
nc-rowan,nc,rowan,43.0,90.0,0.2193877551020408,0.45918367346938777,50317.0,21948.0,37.97999999999997,1324.8288572933134,137614.16303785064,196,8
mn-beltrami,mn,beltrami,3.0,7.0,0.07317073170731707,0.17073170731707318,15061.0,6611.0,24.989999999999984,602.681072428972,133589.0382123009,41,8
md-montgomery,md,montgomery,42.0,47.0,0.49411764705882355,0.5529411764705883,601785.5,238458.0,180.24,3338.801043053706,532816.3423372934,85,27
al-tuscaloosa,al,tuscaloosa,39.0,154.0,0.17488789237668162,0.6905829596412556,118134.0,52789.0,97.54999999999973,1211.0097385955953,158873.82195873177,223,5
nv-douglas,nv,douglas,4.0,3.0,0.5714285714285714,0.42857142857142855,11218.0,6246.0,24.850000000000005,451.42857142857133,528819.407313742,7,6
ca-stanislaus,ca,stanislaus,87.0,125.0,0.36099585062240663,0.5186721991701245,411054.0,145022.0,97.72999999999985,4206.016576281599,295474.64429037855,241,15
nd-ransom,nd,ransom,1.0,1.0,0.5,0.5,886.0,454.0,1.4399999999999993,615.277777777778,117787.20408163266,2,1
il-franklin,il,franklin,7.0,4.0,0.5833333333333334,0.3333333333333333,25534.0,12195.0,22.889999999999997,1115.5089558759285,60808.381756381896,12,12
mn-carver,mn,carver,2.0,2.0,0.25,0.25,83230.0,31466.0,86.54000000000005,961.7517910792692,347182.6206997641,8,11
ks-pawnee,ks,pawnee,1.0,0.0,1.0,0.0,4672.0,2464.0,3.4099999999999993,1370.0879765395898,55977.3960038845,1,5
tx-floyd,tx,floyd,0.0,0.0,,,4880.0,2176.0,3.5800000000000027,1363.1284916201107,54251.09003601441,0,2
tx-donley,tx,donley,0.0,0.0,,,2757.0,1501.0,5.490000000000001,502.1857923497267,70785.45565541342,0,3
va-richmond,va,richmond,1.0,0.0,1.0,0.0,1512.0,555.0,3.060000000000002,494.11764705882325,150579.48979591837,1,1
ks-reno,ks,reno,6.0,9.0,0.2727272727272727,0.4090909090909091,50491.0,22486.0,31.780000000000026,1588.7665198237873,94340.48422469584,22,14
ky-powell,ky,powell,3.0,1.0,0.6,0.2,3810.0,1709.0,2.950000000000002,1291.5254237288127,80423.3359300701,5,2
or-harney,or,harney,1.0,1.0,0.5,0.5,4498.0,2292.0,16.050000000000004,280.24922118380056,99536.77499376713,2,3
nc-johnston,nc,johnston,18.0,23.0,0.45,0.575,45338.0,19583.0,44.04999999999999,1029.239500567537,159090.25715835433,40,10
tn-bledsoe,tn,bledsoe,2.0,0.0,1.0,0.0,1608.0,797.0,2.4399999999999986,659.0163934426233,88691.67346938775,2,1
wv-mingo,wv,mingo,1.0,3.0,0.3333333333333333,1.0,5881.0,3288.0,9.250000000000004,635.7837837837835,38885.90773798822,3,6
